REFNUM,ACRE
83000527,0.2+
83000528,0.2+
83000529,0.6+
83000530,0.2+
83000531,0.3+
83000532,0.2+
83000533,1.5+
83000534,0.9+
83000535,0.1+
83000536,0.1+
83000537,3.0+
83000538,0.1+
83000539,0.2+
83000540,0.2+
83000541,0.9+
83000542,15.0+
83000543,0.5+
83000544,1.0+
83000545,0.1+
83000546,0.3+
83000547,0.3+
83000548,66.0+
83000549,2.0+
83000550,0.8+
83000551,1.0+
83000552,0.7+
83000553,0.2+
83000554,140.0+
83000555,2.5+
83000556,23.0+
83000557,20.0+
83000558,1.0+
83000559,10.0+
83000560,2.4+
83000561,12.0+
83000562,0.8+
83000563,0.5+
83000564,9.3+
83000565,1.3+
83000566,0.1+
83000567,19.6+
83000568,0.5+
83000569,11.2+
83000570,1.6+
83000571,20.0+
83000572,0.2+
83000573,0.2+
83000574,2.5+
83000575,0.8+
83000576,1.8+
83000577,0.4+
83000578,0.8+
83000579,0.6+
83000580,0.1+
83000581,0.2+
83000582,0.5+
83000583,0.8+
83000584,0.2+
83000585,0.8+
83000586,0.3+
83000587,1.1+
83000588,0.7+
83000589,0.2+
83000590,0.8+
83000591,0.6+
83000592,0.9+
83000593,0.3+
83000594,0.7+
83000595,0.3+
83000596,3.2+
83000597,0.6+
83000598,0.4+
83000599,1.3+
83000600,6.0+
83000601,0.3+
83000602,4.0+
83000603,1.7+
83000604,0.3+
83000605,0.9+
83000606,0.9+
83000607,0.9+
83000608,35.0+
83000609,0.1+
83000610,12.5+
83000611,1.0+
83000612,92.0+
83000613,250.0+
83000614,4.5+
83000615,9.9+
83000616,8.0+
83000617,8.6+
83000618,50.0+
83000619,0.9+
83000620,0.9+
83000621,0.9+
83000622,3.2+
83000623,8.0+
83000624,0.3+
83000625,12.0+
83000626,3.7+
83000627,0.9+
83000628,0.5+
83000629,2.1+
83000630,0.3+
83000631,1.0+
83000632,0.5+
83000633,2.0+
83000634,9.7+
83000635,0.5+
83000636,2.0+
83000637,0.3+
83000638,1.8+
83000639,1.0+
83000640,0.8+
83000641,0.1+
83000642,2.4+
83000643,5.0+
83000644,4.0+
83000645,0.1+
83000646,0.7+
83000647,0.4+
83000648,6.1+
83000649,1.6+
83000650,22.8+
83000651,0.6+
83000652,2.1+
83000653,0.4+
83000654,2.0+
83000655,0.7+
83000656,96.2+
83000657,2.5+
83000658,0.7+
83000659,2.7+
83000660,4.0+
83000661,0.7+
83000662,7.8+
83000663,1.0+
83000664,9.5+
83000665,0.1+
83000666,80.0+
83000667,37.6+
83000668,0.3+
83000669,7.8+
83000670,3.8+
83000671,5.1+
83000672,2.5+
83000673,8.0+
83000674,0.2+
83000675,4.5+
83000676,0.2+
83000677,145.2+
83000678,0.9+
83000679,0.9+
83000680,16.0+
83000681,3.0+
83000682,9.0+
83000683,0.3+
83000684,3.3+
83000685,3.7+
83000686,57.1+
83000687,7.2+
83000688,0.0+
83000689,5.0+
83000690,0.5+
83000691,1.0+
83000692,0.3+
83000693,5.6+
83000694,7.3+
83000695,10.9+
83000696,0.3+
83000697,0.5+
83000698,99.7+
83000699,1.1+
83000700,3.8+
83000701,13.0+
83000702,0.3+
83000703,30.0+
83000704,7.2+
83000705,0.7+
83000706,0.2+
83000707,12.0+
83000708,0.5+
83000709,9.7+
83000710,0.3+
83000711,8.2+
83000712,4.1+
83000713,17.2+
83000714,11.5+
83000715,0.4+
83000716,10.4+
83000717,0.3+
83000718,7.0+
83000719,2.3+
83000720,1.0+
83000721,1.9+
83000722,1.1+
83000723,1.6+
83000724,1.2+
83000725,0.9+
83000726,3.9+
83000727,2.0+
83000728,1.0+
83000729,8.6+
83000730,5.0+
83000731,1.0+
83000732,1.0+
83000733,0.2+
83000734,4.9+
83000735,3.8+
83000736,0.9+
83000737,0.9+
83000738,0.9+
83000739,0.9+
83000740,18.0+
83000741,0.9+
83000742,0.9+
83000743,0.9+
83000744,0.9+
83000745,18.6+
83000746,0.9+
83000747,0.9+
83000748,0.9+
83000749,0.9+
83000750,0.9+
83000751,0.9+
83000752,0.9+
83000753,0.9+
83000754,0.9+
83000755,0.9+
83000756,2.5+
83000757,0.9+
83000758,0.9+
83000759,0.9+
83000760,0.9+
83000761,0.9+
83000762,0.9+
83000763,1.0+
83000764,0.9+
83000765,0.9+
83000766,0.9+
83000767,0.9+
83000768,0.9+
83000769,0.7+
83000770,0.9+
83000771,0.9+
83000772,0.9+
83000773,9.0+
83000774,2.0+
83000775,0.9+
83000776,0.9+
83000777,0.9+
83000778,0.9+
83000779,0.9+
83000780,33.5+
83000781,0.9+
83000782,20.0+
83000783,760.0+
83000784,0.9+
83000785,0.3+
83000786,0.9+
83000787,0.9+
83000788,0.9+
83000789,0.9+
83000790,0.9+
83000791,0.9+
83000792,1.0+
83000793,0.9+
83000794,14.0+
83000795,0.9+
83000796,0.9+
83000797,16.5+
83000798,0.9+
83000799,0.9+
83000800,0.9+
83000801,0.9+
83000802,0.9+
83000803,3.7+
83000804,0.9+
83000805,0.3+
83000806,0.9+
83000807,0.9+
83000808,0.9+
83000809,0.9+
83000810,0.1+
83000811,0.9+
83000812,71.2+
83000813,0.9+
83000814,0.9+
83000815,0.9+
83000816,4.4+
83000817,0.9+
83000818,0.9+
83000819,0.9+
83000820,4.3+
83000821,52.0+
83000822,0.9+
83000823,0.5+
83000824,0.9+
83000825,0.9+
83000826,0.9+
83000827,0.9+
83000828,0.9+
83000829,0.9+
83000830,0.9+
83000831,0.9+
83000832,0.9+
83000833,0.9+
83000834,0.9+
83000835,0.9+
83000836,0.9+
83000837,1.0+
83000838,20.0+
83000839,0.9+
83000840,1.0+
83000841,0.1+
83000842,0.9+
83000843,0.9+
83000844,0.9+
83000845,5.6+
83000846,4.0+
83000847,0.9+
83000848,0.9+
83000850,0.1+
83000851,0.9+
83000852,0.9+
83000853,1.0+
83000854,0.9+
83000855,16.6+
83000856,0.9+
83000858,0.9+
83000859,0.9+
83000860,5.5+
83000861,1.0+
83000862,0.9+
83000863,1.0+
83000864,0.9+
83000865,0.9+
83000866,2.5+
83000867,0.9+
83000868,0.9+
83000869,0.9+
83000870,1.2+
83000871,0.9+
83000872,0.9+
83000873,2.0+
83000874,122.0+
83000875,33.3+
83000876,0.9+
83000877,8.0+
83000878,1.0+
83000879,0.4+
83000880,2.0+
83000881,0.1+
83000882,16.0+
83000883,0.9+
83000884,2.0+
83000885,0.9+
83000886,0.1+
83000887,0.9+
83000888,36.0+
83000889,42.0+
83000890,3.0+
83000891,0.9+
83000892,0.9+
83000893,0.9+
83000894,31.0+
83000895,30.0+
83000896,188.0+
83000897,2.0+
83000898,0.1+
83000899,5.5+
83000900,0.9+
83000901,0.9+
83000902,0.9+
83000903,0.9+
83000904,3.0+
83000905,0.9+
83000906,0.9+
83000908,2.0+
83000909,2.0+
83000910,0.9+
83000911,9.4+
83000912,0.9+
83000914,0.9+
83000915,0.9+
83000916,0.9+
83000917,0.9+
83000918,0.9+
83000919,0.9+
83000920,0.9+
83000921,0.9+
83000922,0.9+
83000923,0.9+
83000924,0.9+
83000925,0.9+
83000926,0.9+
83000927,0.9+
83000928,0.9+
83000929,0.9+
83000930,0.9+
83000931,0.9+
83000932,1.0+
83000933,2.4+
83000934,0.9+
83000935,35.5+
83000936,0.9+
83000937,21.6+
83000938,0.9+
83000939,0.9+
83000940,0.9+
83000941,0.9+
83000942,0.9+
83000943,0.9+
83000944,0.9+
83000945,0.3+
83000946,0.9+
83000947,0.9+
83000948,1.4+
83000949,150.0+
83000950,1.4+
83000951,0.3+
83000952,0.9+
83000953,0.9+
83000954,0.9+
83000955,1.4+
83000956,0.3+
83000957,0.9+
83000958,0.3+
83000959,20.0+
83000960,95.0+
83000961,1.0+
83000962,3.0+
83000963,50.0+
83000964,22.5+
83000965,0.9+
83000966,1.0+
83000967,1.7+
83000968,0.9+
83000969,0.3+
83000970,1.0+
83000971,0.9+
83000972,0.9+
83000973,0.9+
83000974,1.4+
83000975,0.9+
83000976,0.9+
83000977,3.0+
83000978,9.6+
83000979,20.9+
83000980,6.1+
83000981,15.5+
83000982,18.2+
83000983,28.7+
83000984,12.9+
83000985,37.0+
83000986,0.9+
83000987,1.0+
83000988,1.0+
83000989,8.4+
83000990,0.9+
83000991,11.0+
83000992,0.9+
83000993,2.5+
83000994,1.0+
83000995,0.9+
83000996,0.9+
83000997,0.9+
83000998,2.0+
83000999,6.5+
83001000,2.3+
83001001,4.0+
83001002,43.0+
83001003,0.9+
83001004,0.9+
83001005,0.9+
83001006,0.9+
83001007,0.9+
83001008,0.9+
83001009,6.0+
83001010,0.9+
83001011,0.9+
83001012,0.9+
83001013,2.0+
83001014,0.9+
83001015,0.9+
83001016,2.0+
83001017,0.9+
83001018,1.5+
83001019,1.2+
83001020,14.7+
83001022,0.9+
83001023,9.6+
83001024,0.9+
83001025,42.0+
83001026,28.0+
83001027,0.9+
83001028,97.0+
83001029,0.9+
83001030,0.9+
83001031,0.9+
83001032,1.5+
83001033,0.9+
83001034,0.9+
83001035,0.9+
83001036,0.4+
83001037,0.9+
83001038,0.9+
83001039,0.9+
83001040,0.9+
83001041,9.9+
83001042,0.9+
83001043,0.9+
83001044,7.0+
83001045,4.3+
83001046,0.9+
83001047,0.9+
83001048,24.0+
83001049,0.9+
83001050,0.9+
83001051,5.0+
83001052,27.0+
83001053,9.9+
83001054,0.9+
83001055,0.9+
83001056,0.9+
83001057,12.0+
83001058,0.2+
83001059,0.2+
83001060,0.9+
83001061,3.0+
83001062,0.9+
83001063,0.5+
83001064,0.9+
83001065,0.9+
83001066,0.2+
83001067,0.9+
83001068,0.9+
83001069,10.0+
83001070,177.1+
83001071,0.9+
83001072,0.9+
83001073,1.0+
83001074,0.9+
83001075,2.5+
83001076,0.9+
83001077,1.2+
83001078,0.9+
83001079,0.9+
83001080,0.9+
83001081,16.0+
83001082,0.9+
83001083,0.9+
83001084,0.9+
83001085,0.9+
83001086,0.9+
83001087,0.9+
83001088,0.9+
83001089,162.0+
83001090,0.9+
83001091,0.9+
83001092,0.9+
83001093,2.0+
83001094,20.0+
83001095,0.9+
83001096,0.9+
83001098,0.9+
83001099,0.9+
83001100,0.9+
83001101,47.0+
83001102,0.9+
83001103,0.9+
83001104,0.9+
83001105,0.9+
83001106,0.9+
83001107,182.0+
83001108,2.0+
83001109,0.9+
83001111,0.9+
83001112,1.3+
83001113,0.2+
83001114,0.3+
83001115,0.3+
83001116,0.3+
83001117,0.9+
83001118,0.5+
83001119,0.4+
83001120,0.8+
83001121,0.2+
83001122,0.2+
83001123,0.1+
83001124,0.2+
83001125,1.0+
83001126,15.0+
83001127,1.6+
83001128,3.4+
83001129,0.8+
83001130,0.1+
83001131,0.2+
83001132,0.1+
83001133,2.2+
83001134,0.2+
83001135,226.5+
83001136,0.3+
83001137,0.3+
83001138,0.4+
83001139,3.7+
83001140,0.4+
83001141,2.5+
83001142,159.0+
83001143,6.0+
83001144,0.1+
83001145,6.0+
83001146,104.7+
83001147,78.9+
83001148,5.0+
83001149,105.5+
83001150,418.2+
83001151,5.0+
83001152,6.5+
83001153,0.4+
83001154,6.0+
83001155,0.9+
83001156,0.9+
83001157,3.5+
83001158,1.0+
83001159,0.9+
83001160,1.0+
83001161,0.9+
83001162,0.9+
83001163,0.9+
83001164,0.9+
83001165,0.9+
83001166,0.9+
83001167,0.9+
83001168,6.0+
83001169,0.9+
83001170,0.8+
83001171,0.2+
83001172,0.9+
83001173,0.3+
83001174,1.6+
83001175,0.2+
83001176,0.2+
83001177,0.7+
83001178,0.5+
83001179,3.0+
83001180,0.4+
83001181,0.5+
83001182,0.3+
83001183,0.5+
83001184,0.5+
83001185,0.2+
83001186,0.4+
83001187,0.2+
83001188,0.4+
83001189,0.4+
83001190,0.5+
83001191,0.4+
83001192,0.5+
83001193,0.3+
83001194,0.2+
83001195,0.5+
83001196,0.4+
83001197,0.4+
83001198,0.5+
83001199,0.7+
83001200,54.4+
83001201,0.5+
83001202,68.9+
83001203,0.3+
83001204,0.3+
83001205,1.8+
83001206,1.0+
83001207,0.3+
83001208,0.6+
83001209,0.5+
83001210,0.3+
83001211,0.3+
83001212,0.2+
83001213,0.1+
83001214,0.5+
83001215,160.0+
83001216,6.2+
83001217,1.0+
83001218,0.2+
83001219,0.1+
83001220,0.2+
83001221,0.3+
83001222,0.8+
83001223,0.2+
83001224,0.3+
83001225,0.6+
83001226,0.4+
83001227,0.9+
83001228,0.9+
83001229,0.2+
83001230,4.0+
83001231,0.2+
83001232,0.1+
83001233,2.0+
83001234,0.2+
83001235,0.2+
83001236,1.7+
83001237,6.5+
83001238,59.0+
83001239,0.2+
83001240,0.9+
83001241,0.1+
83001242,0.3+
83001243,0.4+
83001244,1.4+
83001245,0.3+
83001246,0.6+
83001247,0.1+
83001248,0.2+
83001249,35.0+
83001250,1.0+
83001251,0.6+
83001252,0.2+
83001253,0.2+
83001254,0.5+
83001255,0.9+
83001256,22.8+
83001257,0.3+
83001258,60.0+
83001259,101.0+
83001260,4.5+
83001261,0.4+
83001262,0.2+
83001263,0.9+
83001264,3.0+
83001265,0.3+
83001266,0.3+
83001267,1.5+
83001268,75.0+
83001269,10.0+
83001270,6.5+
83001271,217.0+
83001272,0.8+
83001273,110.0+
83001274,35.0+
83001275,20.5+
83001276,4.9+
83001277,0.3+
83001278,21.0+
83001279,21.0+
83001280,75.0+
83001281,135.0+
83001282,0.3+
83001283,0.9+
83001284,1.5+
83001285,2.5+
83001286,0.9+
83001287,50.0+
83001288,21.0+
83001289,105.0+
83001290,4.0+
83001291,0.9+
83001292,0.3+
83001293,0.2+
83001294,0.2+
83001295,4.0+
83001296,0.1+
83001297,0.1+
83001298,0.9+
83001299,0.9+
83001300,0.9+
83001301,0.9+
83001302,0.3+
83001303,6.9+
83001304,1.0+
83001306,0.1+
83001307,87.0+
83001308,0.1+
83001309,2.3+
83001310,0.9+
83001311,1.0+
83001312,0.1+
83001313,0.9+
83001314,0.3+
83001315,0.1+
83001316,750.0+
83001317,0.4+
83001318,1.2+
83001319,0.2+
83001320,9.2+
83001321,13.0+
83001322,3360.0+
83001323,0.9+
83001324,1.5+
83001325,0.8+
83001326,0.3+
83001327,0.2+
83001328,0.5+
83001329,0.9+
83001330,0.1+
83001331,0.1+
83001332,1.0+
83001333,0.6+
83001334,33.0+
83001335,16.0+
83001336,0.3+
83001337,2.0+
83001338,15.5+
83001339,0.9+
83001340,0.8+
83001341,15.8+
83001342,1.0+
83001343,6.2+
83001344,1.4+
83001345,0.4+
83001346,1.0+
83001347,0.6+
83001348,2.0+
83001349,57.4+
83001350,34.4+
83001351,0.3+
83001352,4.2+
83001353,0.1+
83001354,0.2+
83001355,0.1+
83001356,0.9+
83001357,21.5+
83001358,28.0+
83001359,1.0+
83001360,23.0+
83001361,22.6+
83001362,40.0+
83001363,0.1+
83001364,23.0+
83001365,1.0+
83001366,155.0+
83001367,4.6+
83001368,52.0+
83001369,0.3+
83001370,0.9+
83001371,2.2+
83001372,2.0+
83001373,45.9+
83001374,1.4+
83001375,0.9+
83001376,0.2+
83001377,0.8+
83001378,0.9+
83001379,91.8+
83001380,0.1+
83001381,0.3+
83001382,51.7+
83001383,0.4+
83001384,0.4+
83001385,2.7+
83001386,2.6+
83001387,0.2+
83001388,9.8+
83001389,0.2+
83001390,2.1+
83001392,0.2+
83001393,0.5+
83001394,0.3+
83001395,0.7+
83001396,9.2+
83001397,2.8+
83001398,0.2+
83001399,24.5+
83001400,0.9+
83001401,1.6+
83001402,0.4+
83001403,5.7+
83001404,0.1+
83001405,0.4+
83001406,2.9+
83001407,0.5+
83001408,0.1+
83001409,0.5+
83001410,2.8+
83001411,4.0+
83001412,0.3+
83001413,0.4+
83001414,1.1+
83001415,0.3+
83001416,116.0+
83001417,1.9+
83001418,0.3+
83001419,1.0+
83001420,0.9+
83001421,0.9+
83001422,155.6+
83001423,0.9+
83001424,0.9+
83001425,0.9+
83001426,5.0+
83001427,1.0+
83001428,33.9+
83001429,45.0+
83001430,540.0+
83001431,0.5+
83001432,2.0+
83001433,0.9+
83001434,0.5+
83001435,0.9+
83001436,0.5+
83001437,21.0+
83001438,33.0+
83001439,110.0+
83001440,0.9+
83001441,0.7+
83001442,0.9+
83001443,2.0+
83001444,0.9+
83001445,0.9+
83001446,1.5+
83001447,4.2+
83001448,0.9+
83001449,1.4+
83001450,0.9+
83001451,0.9+
83001452,3.0+
83001453,2.0+
83001454,1.9+
83001455,0.9+
83001456,2.3+
83001457,1.0+
83001458,0.9+
83001459,0.9+
83001460,0.9+
83001461,0.9+
83001462,0.9+
83001463,21.2+
83001464,0.9+
83001465,0.9+
83001466,0.9+
83001467,0.9+
83001468,5.9+
83001469,0.9+
83001470,1.8+
83001471,1.2+
83001472,0.9+
83001473,2.5+
83001474,0.9+
83001475,0.9+
83001476,3.0+
83001477,7.1+
83001478,0.9+
83001479,0.9+
83001480,1.4+
83001481,3.9+
83001482,0.9+
83001483,0.9+
83001484,2.8+
83001485,0.9+
83001486,0.9+
83001487,0.9+
83001488,0.9+
83001489,2.7+
83001490,1.2+
83001491,2.3+
83001492,3.9+
83001493,1.8+
83001494,0.9+
83001495,0.9+
83001496,2.5+
83001497,6.9+
83001498,0.9+
83001499,0.9+
83001500,1.6+
83001501,0.9+
83001502,1.3+
83001503,0.9+
83001504,1.0+
83001505,0.9+
83001506,0.9+
83001507,37.2+
83001508,2.3+
83001509,2.4+
83001510,15.4+
83001511,0.9+
83001512,1.2+
83001513,1.1+
83001514,5.5+
83001515,1.9+
83001516,3.2+
83001517,1.9+
83001518,6.7+
83001519,6.0+
83001520,2.2+
83001521,1.2+
83001522,0.9+
83001523,2.5+
83001524,0.5+
83001525,1.8+
83001526,0.9+
83001527,2.9+
83001528,2.1+
83001529,0.9+
83001530,0.9+
83001531,0.9+
83001532,1.7+
83001533,1.6+
83001534,0.9+
83001535,7.9+
83001536,1.1+
83001537,1.9+
83001538,7.1+
83001539,0.9+
83001540,4.1+
83001541,0.9+
83001542,0.9+
83001543,0.9+
83001544,1.3+
83001545,0.9+
83001546,1.6+
83001547,0.9+
83001548,0.9+
83001549,1.0+
83001550,0.9+
83001551,6.5+
83001552,0.9+
83001553,10.0+
83001554,1.6+
83001555,3.3+
83001556,0.9+
83001557,0.9+
83001558,1.0+
83001559,4.5+
83001560,2.0+
83001561,2.0+
83001562,0.9+
83001563,0.9+
83001564,0.9+
83001565,0.9+
83001566,2.9+
83001567,0.9+
83001568,1.7+
83001569,1.7+
83001570,1.9+
83001571,0.9+
83001572,1.0+
83001573,2.7+
83001574,2.1+
83001575,0.9+
83001576,3.9+
83001577,0.9+
83001578,3.8+
83001579,0.9+
83001580,0.9+
83001581,0.9+
83001582,2.9+
83001583,0.9+
83001584,0.9+
83001585,0.9+
83001586,0.9+
83001587,0.9+
83001588,0.9+
83001589,1.1+
83001590,0.9+
83001591,0.9+
83001592,0.9+
83001593,0.9+
83001594,0.9+
83001595,0.9+
83001596,2.7+
83001597,1.1+
83001598,0.9+
83001599,0.9+
83001600,7.2+
83001601,0.1+
83001602,198.0+
83001603,7.8+
83001604,82.0+
83001605,4.7+
83001606,69.0+
83001607,27.0+
83001608,23.0+
83001609,0.9+
83001610,3.6+
83001611,0.9+
83001612,0.9+
83001613,62.0+
83001614,40.0+
83001615,0.5+
83001616,1.6+
83001617,45.0+
83001618,0.2+
83001619,33.2+
83001620,36.0+
83001621,7.0+
83001622,0.9+
83001623,0.9+
83001624,0.9+
83001625,1.0+
83001626,9.0+
83001627,80.0+
83001628,18.0+
83001629,103.0+
83001630,0.9+
83001631,0.5+
83001632,2.0+
83001633,25.0+
83001634,0.9+
83001635,109.0+
83001636,0.9+
83001637,1.2+
83001638,0.9+
83001639,0.9+
83001640,16.0+
83001641,8.0+
83001642,1.5+
83001643,6.0+
83001644,0.9+
83001645,2.5+
83001646,20.9+
83001647,2.2+
83001648,1.1+
83001649,0.9+
83001650,0.9+
83001651,1.4+
83001652,0.9+
83001653,27.5+
83001654,1.8+
83001655,0.9+
83001656,2.2+
83001657,3.3+
83001658,1.1+
83001659,72.0+
83001660,3.5+
83001661,0.9+
83001662,2.0+
83001663,33.0+
83001664,21.0+
83001665,0.9+
83001666,76.0+
83001667,0.9+
83001668,4.8+
83001669,0.1+
83001670,0.7+
83001671,1.5+
83001672,5.2+
83001673,0.1+
83001674,0.9+
83001675,0.6+
83001676,0.3+
83001677,2.6+
83001678,2.0+
83001679,5.8+
83001680,6.0+
83001681,1.8+
83001682,2.5+
83001683,71.0+
83001684,6.0+
83001685,2.0+
83001686,20.0+
83001687,12.0+
83001688,35.0+
83001689,61.0+
83001690,2.0+
83001691,105.0+
83001692,43.0+
83001693,0.9+
83001694,16.0+
83001695,0.9+
83001696,2.0+
83001697,123.0+
83001698,15.0+
83001699,47.0+
83001700,0.9+
83001701,0.9+
83001702,97.2+
83001703,59.4+
83001704,0.2+
83001705,82.0+
83001706,1.5+
83001707,3.0+
83001708,0.9+
83001709,1.8+
83001710,4.0+
83001711,0.2+
83001712,2.0+
83001713,2.5+
83001714,5.5+
83001715,0.9+
83001716,1.5+
83001717,0.9+
83001718,0.9+
83001719,0.9+
83001720,0.9+
83001721,0.9+
83001722,0.9+
83001723,0.9+
83001724,0.9+
83001725,0.9+
83001726,3.5+
83001727,0.0+
83001728,0.9+
83001729,0.9+
83001730,0.9+
83001731,0.9+
83001732,0.9+
83001733,0.9+
83001734,0.9+
83001735,0.9+
83001736,1.0+
83001737,0.9+
83001738,0.9+
83001739,0.9+
83001740,0.9+
83001741,0.9+
83001742,0.9+
83001743,265.0+
83001744,0.9+
83001745,0.9+
83001746,0.5+
83001747,0.1+
83001748,0.9+
83001749,8.0+
83001750,1.5+
83001751,0.9+
83001752,3.0+
83001753,34.0+
83001754,0.9+
83001755,12.0+
83001756,0.5+
83001757,1.0+
83001758,0.6+
83001759,0.9+
83001760,0.9+
83001761,10.0+
83001762,56.0+
83001763,3.5+
83001764,10.0+
83001765,0.5+
83001766,6.0+
83001767,26.0+
83001768,36.5+
83001769,3.0+
83001770,14.0+
83001771,0.9+
83001772,2.0+
83001773,1.0+
83001774,0.9+
83001775,0.9+
83001776,2.0+
83001777,10.0+
83001778,8.5+
83001779,21.0+
83001780,0.9+
83001781,1.8+
83001782,4.0+
83001783,8.0+
83001784,3.0+
83001785,1.5+
83001786,0.9+
83001787,4.1+
83001788,0.9+
83001789,14.0+
83001790,0.9+
83001791,1.2+
83001792,0.5+
83001793,23.0+
83001794,16.0+
83001795,6.4+
83001796,1.7+
83001797,2.5+
83001798,8.0+
83001799,0.5+
83001800,30.0+
83001801,0.8+
83001802,0.9+
83001803,2.8+
83001804,0.9+
83001805,0.9+
83001806,0.2+
83001807,10.0+
83001808,2.3+
83001809,0.9+
83001810,12.0+
83001811,15.8+
83001812,42.6+
83001813,180.0+
83001814,13.5+
83001815,9.7+
83001816,23.9+
83001817,38.6+
83001818,40.5+
83001819,8.5+
83001820,1.5+
83001821,68.1+
83001823,0.9+
83001824,302.0+
83001825,41.0+
83001826,4.5+
83001827,4.2+
83001828,0.9+
83001829,0.9+
83001830,18.0+
83001831,0.9+
83001832,38.0+
83001833,2.0+
83001834,21.0+
83001835,10.2+
83001836,0.6+
83001837,55.0+
83001838,11.9+
83001839,366.0+
83001840,0.4+
83001841,150.0+
83001842,0.5+
83001843,1.6+
83001844,13.1+
83001845,7.2+
83001846,0.9+
83001847,0.9+
83001848,0.9+
83001849,26.0+
83001850,0.9+
83001851,3.0+
83001852,0.9+
83001853,0.9+
83001854,2.5+
83001855,1.3+
83001856,28.0+
83001857,0.9+
83001858,1.0+
83001860,4.9+
83001861,3.1+
83001862,0.9+
83001863,0.9+
83001864,0.9+
83001865,89.0+
83001866,0.9+
83001867,0.9+
83001868,0.9+
83001869,0.9+
83001870,0.9+
83001871,5.5+
83001872,0.9+
83001873,0.9+
83001874,0.9+
83001875,4.0+
83001876,1.1+
83001877,10.0+
83001878,0.9+
83001879,0.9+
83001880,0.9+
83001881,0.9+
83001882,0.9+
83001883,13.0+
83001884,7.9+
83001885,15.2+
83001886,0.9+
83001887,38.6+
83001888,4.0+
83001889,0.9+
83001890,419.0+
83001891,1.2+
83001892,57.8+
83001893,1.2+
83001894,9.2+
83001895,0.1+
83001896,0.9+
83001897,178.0+
83001898,54.0+
83001899,6.0+
83001900,1.0+
83001901,1.1+
83001902,15.1+
83001903,0.3+
83001904,11.1+
83001905,0.9+
83001906,2.3+
83001907,0.9+
83001908,0.9+
83001909,5.0+
83001910,0.1+
83001911,41.0+
83001912,18.2+
83001913,0.7+
83001914,890.0+
83001915,12.0+
83001916,75.0+
83001917,0.9+
83001918,9.8+
83001919,3.4+
83001920,1.0+
83001921,4.0+
83001923,0.1+
83001924,29.1+
83001925,0.2+
83001926,0.9+
83001927,0.9+
83001929,82.3+
83001930,0.9+
83001931,0.9+
83001932,0.9+
83001933,0.9+
83001934,0.9+
83001935,0.9+
83001936,0.9+
83001937,3.2+
83001938,0.9+
83001939,0.9+
83001940,0.9+
83001941,0.9+
83001942,65.0+
83001943,0.3+
83001944,4.0+
83001945,6.8+
83001946,0.1+
83001947,24.0+
83001948,0.3+
83001949,3.0+
83001950,0.3+
83001951,0.9+
83001952,0.9+
83001953,6.0+
83001954,6.5+
83001955,0.9+
83001956,1.4+
83001957,0.9+
83001958,9.0+
83001959,0.9+
83001960,0.0+
83001961,2.0+
83001962,2.6+
83001963,0.0+
83001964,11.0+
83001965,0.9+
83001966,0.9+
83001967,0.9+
83001968,6.0+
83001969,1.8+
83001970,0.9+
83001971,0.9+
83001972,0.9+
83001973,0.9+
83001974,9.1+
83001975,0.9+
83001976,0.9+
83001977,1.3+
83001978,0.2+
83001979,3.0+
83001980,0.9+
83001981,0.9+
83001982,1.4+
83001983,6.0+
83001984,0.9+
83001985,362.5+
83001986,0.9+
83001987,14.0+
83001988,0.9+
83001989,0.9+
83001990,0.9+
83001991,0.9+
83001992,0.9+
83001993,0.9+
83001994,0.9+
83001995,0.9+
83001996,0.9+
83001997,0.9+
83001998,0.9+
83001999,0.9+
83002000,0.9+
83002001,0.9+
83002002,1.0+
83002003,0.9+
83002004,0.9+
83002005,0.3+
83002006,2.0+
83002007,0.9+
83002008,1.0+
83002009,22.0+
83002010,15.8+
83002011,0.9+
83002012,4.0+
83002013,0.2+
83002014,1.0+
83002015,3.0+
83002016,3.0+
83002017,0.4+
83002018,0.9+
83002019,2.4+
83002020,160.0+
83002021,0.9+
83002022,2.4+
83002023,0.9+
83002024,0.9+
83002025,0.9+
83002026,0.9+
83002027,0.9+
83002028,0.9+
83002029,0.9+
83002030,0.9+
83002031,0.9+
83002032,0.9+
83002033,0.9+
83002034,0.9+
83002035,0.9+
83002036,0.9+
83002037,0.9+
83002038,0.9+
83002039,40.0+
83002040,0.9+
83002041,0.9+
83002042,0.9+
83002043,1.5+
83002044,0.9+
83002045,0.9+
83002046,0.9+
83002048,0.9+
83002049,0.9+
83002050,0.9+
83002051,0.9+
83002052,0.9+
83002053,1.0+
83002054,0.9+
83002055,187.0+
83002056,0.1+
83002058,0.9+
83002059,1.2+
83002060,0.3+
83002061,0.5+
83002062,1.0+
83002063,72.0+
83002064,2.3+
83002065,3.0+
83002066,0.9+
83002067,3.0+
83002068,85.0+
83002069,0.9+
83002070,7.5+
83002071,0.9+
83002072,1.0+
83002073,1.0+
83002074,0.9+
83002075,0.9+
83002076,0.9+
83002077,0.9+
83002078,0.9+
83002079,1.0+
83002080,19.0+
83002081,0.9+
83002082,0.9+
83002083,0.0+
83002084,0.9+
83002085,20.4+
83002086,0.9+
83002087,0.9+
83002088,0.9+
83002089,0.9+
83002090,0.9+
83002091,0.9+
83002092,0.9+
83002093,0.9+
83002094,0.9+
83002095,0.9+
